FOLDER,IN_FILE,CHANNEL,OFFSET,DURATION,DATE,TIME,HOUR,NDSI,ACI
"Black Bear 10.25-11.08/Data","S4A04633_20171025_180000.wav",1,0.000,3600.000,"2017-10-25","18:00:00.000",18,-0.739068,157.003563

"Black Bear 10.25-11.08/Data","S4A04633_20171026_030000.wav",0,0.000,3600.000,"2017-10-26","03:00:00.000",3,-0.800325,153.778033

"Black Bear 10.25-11.08/Data","S4A04633_20171026_030000.wav",1,0.000,3600.000,"2017-10-26","03:00:00.000",3,-0.887098,155.753464

"Black Bear 10.25-11.08/Data","S4A04633_20171026_060000.wav",0,0.000,3600.000,"2017-10-26","06:00:00.000",6,-0.870100,155.887451

"Black Bear 10.25-11.08/Data","S4A04633_20171026_060000.wav",1,0.000,3600.000,"2017-10-26","06:00:00.000",6,-0.929623,158.177059

"Black Bear 10.25-11.08/Data","S4A04633_20171026_070002.wav",0,0.000,3598.000,"2017-10-26","07:00:02.000",7,-0.775063,161.514293

"Black Bear 10.25-11.08/Data","S4A04633_20171026_070002.wav",1,0.000,3598.000,"2017-10-26","07:00:02.000",7,-0.773714,164.307684

"Black Bear 10.25-11.08/Data","S4A04633_20171026_090000.wav",0,0.000,3600.000,"2017-10-26","09:00:00.000",9,-0.080502,155.306275

"Black Bear 10.25-11.08/Data","S4A04633_20171026_090000.wav",1,0.000,3600.000,"2017-10-26","09:00:00.000",9,-0.407389,158.111873

"Black Bear 10.25-11.08/Data","S4A04633_20171026_160000.wav",0,0.000,3600.000,"2017-10-26","16:00:00.000",16,-0.001377,169.488105

"Black Bear 10.25-11.08/Data","S4A04633_20171026_180000.wav",0,0.000,3600.000,"2017-10-26","18:00:00.000",18,0.542620,155.069609

"Black Bear 10.25-11.08/Data","S4A04633_20171026_160000.wav",1,0.000,3600.000,"2017-10-26","16:00:00.000",16,-0.339006,159.156948

"Black Bear 10.25-11.08/Data","S4A04633_20171026_180000.wav",1,0.000,3600.000,"2017-10-26","18:00:00.000",18,-0.357608,154.691733

"Black Bear 10.25-11.08/Data","S4A04633_20171026_130000.wav",0,0.000,3600.000,"2017-10-26","13:00:00.000",13,-0.270962,152.147871

"Black Bear 10.25-11.08/Data","S4A04633_20171026_130000.wav",1,0.000,3600.000,"2017-10-26","13:00:00.000",13,-0.128976,154.706881

"Black Bear 10.25-11.08/Data","S4A04633_20171026_190002.wav",0,0.000,3598.000,"2017-10-26","19:00:02.000",19,-0.195243,151.525443

"Black Bear 10.25-11.08/Data","S4A04633_20171026_190002.wav",1,0.000,3598.000,"2017-10-26","19:00:02.000",19,-0.657368,151.915352

"Black Bear 10.25-11.08/Data","S4A04633_20171027_000000.wav",0,0.000,3600.000,"2017-10-27","00:00:00.000",0,-0.289247,153.033826

"Black Bear 10.25-11.08/Data","S4A04633_20171027_000000.wav",1,0.000,3600.000,"2017-10-27","00:00:00.000",0,-0.633283,154.822978

"Black Bear 10.25-11.08/Data","S4A04633_20171027_030000.wav",0,0.000,3600.000,"2017-10-27","03:00:00.000",3,-0.624677,152.541042

"Black Bear 10.25-11.08/Data","S4A04633_20171027_030000.wav",1,0.000,3600.000,"2017-10-27","03:00:00.000",3,-0.877767,154.412279

"Black Bear 10.25-11.08/Data","S4A04633_20171027_060000.wav",0,0.000,3600.000,"2017-10-27","06:00:00.000",6,-0.751726,156.038544

"Black Bear 10.25-11.08/Data","S4A04633_20171027_060000.wav",1,0.000,3600.000,"2017-10-27","06:00:00.000",6,-0.917813,158.952396

"Black Bear 10.25-11.08/Data","S4A04633_20171027_070002.wav",0,0.000,3598.000,"2017-10-27","07:00:02.000",7,-0.045262,159.873623

"Black Bear 10.25-11.08/Data","S4A04633_20171027_070002.wav",1,0.000,3598.000,"2017-10-27","07:00:02.000",7,-0.185613,163.851453

"Black Bear 10.25-11.08/Data","S4A04633_20171027_090000.wav",0,0.000,3600.000,"2017-10-27","09:00:00.000",9,-0.264440,156.639703

"Black Bear 10.25-11.08/Data","S4A04633_20171027_090000.wav",1,0.000,3600.000,"2017-10-27","09:00:00.000",9,-0.365084,158.798029

"Black Bear 10.25-11.08/Data","S4A04633_20171027_130000.wav",0,0.000,3600.000,"2017-10-27","13:00:00.000",13,-0.139416,151.729803

"Black Bear 10.25-11.08/Data","S4A04633_20171027_130000.wav",1,0.000,3600.000,"2017-10-27","13:00:00.000",13,0.212581,151.064328

"Black Bear 10.25-11.08/Data","S4A04633_20171027_160000.wav",0,0.000,3600.000,"2017-10-27","16:00:00.000",16,-0.362345,151.318491

"Black Bear 10.25-11.08/Data","S4A04633_20171027_160000.wav",1,0.000,3600.000,"2017-10-27","16:00:00.000",16,-0.367312,152.341571

"Black Bear 10.25-11.08/Data","S4A04633_20171027_180000.wav",0,0.000,3600.000,"2017-10-27","18:00:00.000",18,-0.319625,150.222806

"Black Bear 10.25-11.08/Data","S4A04633_20171027_180000.wav",1,0.000,3600.000,"2017-10-27","18:00:00.000",18,-0.374880,150.059942

"Black Bear 10.25-11.08/Data","S4A04633_20171027_190002.wav",0,0.000,3598.000,"2017-10-27","19:00:02.000",19,-0.313029,150.734731

"Black Bear 10.25-11.08/Data","S4A04633_20171027_190002.wav",1,0.000,3598.000,"2017-10-27","19:00:02.000",19,-0.303914,150.975213

"Black Bear 10.25-11.08/Data","S4A04633_20171028_000000.wav",0,0.000,3600.000,"2017-10-28","00:00:00.000",0,-0.300115,151.392810

"Black Bear 10.25-11.08/Data","S4A04633_20171028_000000.wav",1,0.000,3600.000,"2017-10-28","00:00:00.000",0,-0.245648,150.551673

"Black Bear 10.25-11.08/Data","S4A04633_20171028_030000.wav",0,0.000,3600.000,"2017-10-28","03:00:00.000",3,-0.192939,151.974875

"Black Bear 10.25-11.08/Data","S4A04633_20171028_030000.wav",1,0.000,3600.000,"2017-10-28","03:00:00.000",3,-0.119109,151.991803

"Black Bear 10.25-11.08/Data","S4A04633_20171028_060000.wav",0,0.000,3600.000,"2017-10-28","06:00:00.000",6,-0.362445,152.773511

"Black Bear 10.25-11.08/Data","S4A04633_20171028_060000.wav",1,0.000,3600.000,"2017-10-28","06:00:00.000",6,-0.238701,153.017340

"Black Bear 10.25-11.08/Data","S4A04633_20171028_070002.wav",0,0.000,3598.000,"2017-10-28","07:00:02.000",7,0.091719,156.298286

"Black Bear 10.25-11.08/Data","S4A04633_20171028_070002.wav",1,0.000,3598.000,"2017-10-28","07:00:02.000",7,0.164850,155.172444

"Black Bear 10.25-11.08/Data","S4A04633_20171028_090000.wav",0,0.000,3600.000,"2017-10-28","09:00:00.000",9,-0.192693,153.180053

"Black Bear 10.25-11.08/Data","S4A04633_20171028_090000.wav",1,0.000,3600.000,"2017-10-28","09:00:00.000",9,-0.124939,153.739464

"Black Bear 10.25-11.08/Data","S4A04633_20171028_130000.wav",0,0.000,3600.000,"2017-10-28","13:00:00.000",13,-0.011891,151.750106

"Black Bear 10.25-11.08/Data","S4A04633_20171028_130000.wav",1,0.000,3600.000,"2017-10-28","13:00:00.000",13,0.019279,158.388884

"Black Bear 10.25-11.08/Data","S4A04633_20171028_160000.wav",0,0.000,3600.000,"2017-10-28","16:00:00.000",16,-0.285967,154.162398

"Black Bear 10.25-11.08/Data","S4A04633_20171028_160000.wav",1,0.000,3600.000,"2017-10-28","16:00:00.000",16,-0.241782,152.100373

"Black Bear 10.25-11.08/Data","S4A04633_20171028_180000.wav",0,0.000,3600.000,"2017-10-28","18:00:00.000",18,0.157923,155.259309

"Black Bear 10.25-11.08/Data","S4A04633_20171028_180000.wav",1,0.000,3600.000,"2017-10-28","18:00:00.000",18,-0.134095,154.425022

"Black Bear 10.25-11.08/Data","S4A04633_20171028_190002.wav",0,0.000,3598.000,"2017-10-28","19:00:02.000",19,0.077353,151.926832

"Black Bear 10.25-11.08/Data","S4A04633_20171028_190002.wav",1,0.000,3598.000,"2017-10-28","19:00:02.000",19,-0.176640,150.592154

"Black Bear 10.25-11.08/Data","S4A04633_20171029_000000.wav",0,0.000,3600.000,"2017-10-29","00:00:00.000",0,0.589644,154.094573

"Black Bear 10.25-11.08/Data","S4A04633_20171029_000000.wav",1,0.000,3600.000,"2017-10-29","00:00:00.000",0,0.110552,151.110376

"Black Bear 10.25-11.08/Data","S4A04633_20171029_030000.wav",0,0.000,3600.000,"2017-10-29","03:00:00.000",3,0.253901,155.903520

"Black Bear 10.25-11.08/Data","S4A04633_20171029_030000.wav",1,0.000,3600.000,"2017-10-29","03:00:00.000",3,-0.078189,155.226747

"Black Bear 10.25-11.08/Data","S4A04633_20171029_060000.wav",0,0.000,3600.000,"2017-10-29","06:00:00.000",6,-0.480246,152.024672

"Black Bear 10.25-11.08/Data","S4A04633_20171029_060000.wav",1,0.000,3600.000,"2017-10-29","06:00:00.000",6,-0.250041,151.205649

"Black Bear 10.25-11.08/Data","S4A04633_20171029_070002.wav",0,0.000,3598.000,"2017-10-29","07:00:02.000",7,-0.652380,152.541252

"Black Bear 10.25-11.08/Data","S4A04633_20171029_070002.wav",1,0.000,3598.000,"2017-10-29","07:00:02.000",7,-0.426356,152.537761

"Black Bear 10.25-11.08/Data","S4A04633_20171029_090000.wav",0,0.000,3600.000,"2017-10-29","09:00:00.000",9,0.001696,153.671007

"Black Bear 10.25-11.08/Data","S4A04633_20171029_090000.wav",1,0.000,3600.000,"2017-10-29","09:00:00.000",9,-0.046740,177.655466

"Black Bear 10.25-11.08/Data","S4A04633_20171029_130000.wav",0,0.000,3600.000,"2017-10-29","13:00:00.000",13,-0.107373,158.958089

"Black Bear 10.25-11.08/Data","S4A04633_20171029_130000.wav",1,0.000,3600.000,"2017-10-29","13:00:00.000",13,0.054692,167.751240

"Black Bear 10.25-11.08/Data","S4A04633_20171029_160000.wav",0,0.000,3600.000,"2017-10-29","16:00:00.000",16,-0.532537,152.861248

"Black Bear 10.25-11.08/Data","S4A04633_20171029_160000.wav",1,0.000,3600.000,"2017-10-29","16:00:00.000",16,-0.631949,154.213348

"Black Bear 10.25-11.08/Data","S4A04633_20171029_180000.wav",0,0.000,3600.000,"2017-10-29","18:00:00.000",18,-0.273424,154.429611

"Black Bear 10.25-11.08/Data","S4A04633_20171029_180000.wav",1,0.000,3600.000,"2017-10-29","18:00:00.000",18,-0.609969,154.488003

"Black Bear 10.25-11.08/Data","S4A04633_20171029_190002.wav",0,0.000,3598.000,"2017-10-29","19:00:02.000",19,-0.900690,153.807282

"Black Bear 10.25-11.08/Data","S4A04633_20171029_190002.wav",1,0.000,3598.000,"2017-10-29","19:00:02.000",19,-0.941111,155.489444

"Black Bear 10.25-11.08/Data","S4A04633_20171030_000000.wav",0,0.000,3600.000,"2017-10-30","00:00:00.000",0,-0.581516,151.730677

"Black Bear 10.25-11.08/Data","S4A04633_20171030_000000.wav",1,0.000,3600.000,"2017-10-30","00:00:00.000",0,-0.706060,152.424262

"Black Bear 10.25-11.08/Data","S4A04633_20171030_030000.wav",0,0.000,3600.000,"2017-10-30","03:00:00.000",3,-0.462494,151.932078

"Black Bear 10.25-11.08/Data","S4A04633_20171030_030000.wav",1,0.000,3600.000,"2017-10-30","03:00:00.000",3,-0.575275,152.682555

"Black Bear 10.25-11.08/Data","S4A04633_20171030_060000.wav",0,0.000,3600.000,"2017-10-30","06:00:00.000",6,-0.871006,154.389356

"Black Bear 10.25-11.08/Data","S4A04633_20171030_060000.wav",1,0.000,3600.000,"2017-10-30","06:00:00.000",6,-0.943006,156.278491

"Black Bear 10.25-11.08/Data","S4A04633_20171030_070002.wav",0,0.000,3598.000,"2017-10-30","07:00:02.000",7,-0.804654,158.186836

"Black Bear 10.25-11.08/Data","S4A04633_20171030_070002.wav",1,0.000,3598.000,"2017-10-30","07:00:02.000",7,-0.790298,161.016273

"Black Bear 10.25-11.08/Data","S4A04633_20171030_090000.wav",0,0.000,3600.000,"2017-10-30","09:00:00.000",9,-0.200100,155.558374

"Black Bear 10.25-11.08/Data","S4A04633_20171030_090000.wav",1,0.000,3600.000,"2017-10-30","09:00:00.000",9,-0.664716,157.199538

"Black Bear 10.25-11.08/Data","S4A04633_20171030_160000.wav",0,0.000,3600.000,"2017-10-30","16:00:00.000",16,-0.617704,154.186715

"Black Bear 10.25-11.08/Data","S4A04633_20171030_160000.wav",1,0.000,3600.000,"2017-10-30","16:00:00.000",16,-0.700938,156.634263

"Black Bear 10.25-11.08/Data","S4A04633_20171030_130000.wav",0,0.000,3600.000,"2017-10-30","13:00:00.000",13,-0.206101,158.274488

"Black Bear 10.25-11.08/Data","S4A04633_20171030_130000.wav",1,0.000,3600.000,"2017-10-30","13:00:00.000",13,-0.167783,158.209887

"Black Bear 10.25-11.08/Data","S4A04633_20171030_180000.wav",0,0.000,3600.000,"2017-10-30","18:00:00.000",18,-0.257435,158.636267

"Black Bear 10.25-11.08/Data","S4A04633_20171030_180000.wav",1,0.000,3600.000,"2017-10-30","18:00:00.000",18,-0.515389,160.461299

"Black Bear 10.25-11.08/Data","S4A04633_20171030_190002.wav",0,0.000,3598.000,"2017-10-30","19:00:02.000",19,-0.653012,152.039622

"Black Bear 10.25-11.08/Data","S4A04633_20171030_190002.wav",1,0.000,3598.000,"2017-10-30","19:00:02.000",19,-0.878180,153.595415

"Black Bear 10.25-11.08/Data","S4A04633_20171031_000000.wav",0,0.000,3600.000,"2017-10-31","00:00:00.000",0,-0.375966,151.398221

"Black Bear 10.25-11.08/Data","S4A04633_20171031_000000.wav",1,0.000,3600.000,"2017-10-31","00:00:00.000",0,-0.778135,152.496966

"Black Bear 10.25-11.08/Data","S4A04633_20171031_030000.wav",0,0.000,3600.000,"2017-10-31","03:00:00.000",3,-0.588665,152.490460

"Black Bear 10.25-11.08/Data","S4A04633_20171031_030000.wav",1,0.000,3600.000,"2017-10-31","03:00:00.000",3,-0.869711,154.447935

"Black Bear 10.25-11.08/Data","S4A04633_20171031_060000.wav",0,0.000,3600.000,"2017-10-31","06:00:00.000",6,-0.903382,157.999598

"Black Bear 10.25-11.08/Data","S4A04633_20171031_060000.wav",1,0.000,3600.000,"2017-10-31","06:00:00.000",6,-0.962327,161.129940

"Black Bear 10.25-11.08/Data","S4A04633_20171031_070002.wav",0,0.000,3598.000,"2017-10-31","07:00:02.000",7,-0.472581,160.973261

"Black Bear 10.25-11.08/Data","S4A04633_20171031_070002.wav",1,0.000,3598.000,"2017-10-31","07:00:02.000",7,-0.207712,164.023203

"Black Bear 10.25-11.08/Data","S4A04633_20171031_090000.wav",0,0.000,3600.000,"2017-10-31","09:00:00.000",9,-0.430035,157.110802

"Black Bear 10.25-11.08/Data","S4A04633_20171031_090000.wav",1,0.000,3600.000,"2017-10-31","09:00:00.000",9,-0.509001,160.210844

"Black Bear 10.25-11.08/Data","S4A04633_20171031_130000.wav",0,0.000,3600.000,"2017-10-31","13:00:00.000",13,-0.469602,153.078837

"Black Bear 10.25-11.08/Data","S4A04633_20171031_130000.wav",1,0.000,3600.000,"2017-10-31","13:00:00.000",13,-0.183152,153.694517

"Black Bear 10.25-11.08/Data","S4A04633_20171031_160000.wav",0,0.000,3600.000,"2017-10-31","16:00:00.000",16,0.187184,153.887910

"Black Bear 10.25-11.08/Data","S4A04633_20171031_160000.wav",1,0.000,3600.000,"2017-10-31","16:00:00.000",16,0.201080,154.573205

"Black Bear 10.25-11.08/Data","S4A04633_20171031_180000.wav",0,0.000,3600.000,"2017-10-31","18:00:00.000",18,0.086763,151.268972

"Black Bear 10.25-11.08/Data","S4A04633_20171031_180000.wav",1,0.000,3600.000,"2017-10-31","18:00:00.000",18,-0.473761,151.943565

"Black Bear 10.25-11.08/Data","S4A04633_20171031_190002.wav",0,0.000,3598.000,"2017-10-31","19:00:02.000",19,0.073995,150.961796

"Black Bear 10.25-11.08/Data","S4A04633_20171031_190002.wav",1,0.000,3598.000,"2017-10-31","19:00:02.000",19,-0.356714,151.290322

"Black Bear 10.25-11.08/Data","S4A04633_20171101_000000.wav",0,0.000,3600.000,"2017-11-01","00:00:00.000",0,-0.266258,153.296555

"Black Bear 10.25-11.08/Data","S4A04633_20171101_030000.wav",0,0.000,3600.000,"2017-11-01","03:00:00.000",3,-0.323348,155.251592

"Black Bear 10.25-11.08/Data","S4A04633_20171101_000000.wav",1,0.000,3600.000,"2017-11-01","00:00:00.000",0,-0.568510,155.054274

"Black Bear 10.25-11.08/Data","S4A04633_20171101_030000.wav",1,0.000,3600.000,"2017-11-01","03:00:00.000",3,-0.676722,157.221846

"Black Bear 10.25-11.08/Data","S4A04633_20171101_060000.wav",0,0.000,3600.000,"2017-11-01","06:00:00.000",6,-0.810780,157.171719

"Black Bear 10.25-11.08/Data","S4A04633_20171101_060000.wav",1,0.000,3600.000,"2017-11-01","06:00:00.000",6,-0.938233,160.940442

"Black Bear 10.25-11.08/Data","S4A04633_20171101_070002.wav",0,0.000,3598.000,"2017-11-01","07:00:02.000",7,-0.502897,158.846346

"Black Bear 10.25-11.08/Data","S4A04633_20171101_070002.wav",1,0.000,3598.000,"2017-11-01","07:00:02.000",7,-0.314629,163.487190

"Black Bear 10.25-11.08/Data","S4A04633_20171101_090000.wav",0,0.000,3600.000,"2017-11-01","09:00:00.000",9,0.164728,155.866568

"Black Bear 10.25-11.08/Data","S4A04633_20171101_090000.wav",1,0.000,3600.000,"2017-11-01","09:00:00.000",9,-0.176192,159.392402

"Black Bear 10.25-11.08/Data","S4A04633_20171101_130000.wav",0,0.000,3600.000,"2017-11-01","13:00:00.000",13,-0.344231,151.566439

"Black Bear 10.25-11.08/Data","S4A04633_20171101_130000.wav",1,0.000,3600.000,"2017-11-01","13:00:00.000",13,0.032651,151.849584

"Black Bear 10.25-11.08/Data","S4A04633_20171101_160000.wav",0,0.000,3600.000,"2017-11-01","16:00:00.000",16,-0.551944,151.677256

"Black Bear 10.25-11.08/Data","S4A04633_20171101_160000.wav",1,0.000,3600.000,"2017-11-01","16:00:00.000",16,-0.352416,151.186849

"Black Bear 10.25-11.08/Data","S4A04633_20171101_190002.wav",0,0.000,3598.000,"2017-11-01","19:00:02.000",19,0.253614,151.923546

"Black Bear 10.25-11.08/Data","S4A04633_20171101_190002.wav",1,0.000,3598.000,"2017-11-01","19:00:02.000",19,-0.121378,151.008906

"Black Bear 10.25-11.08/Data","S4A04633_20171101_180000.wav",0,0.000,3600.000,"2017-11-01","18:00:00.000",18,-0.102983,152.199465

"Black Bear 10.25-11.08/Data","S4A04633_20171101_180000.wav",1,0.000,3600.000,"2017-11-01","18:00:00.000",18,-0.259066,151.838079

"Black Bear 10.25-11.08/Data","S4A04633_20171102_000000.wav",0,0.000,3600.000,"2017-11-02","00:00:00.000",0,-0.583729,155.221605

"Black Bear 10.25-11.08/Data","S4A04633_20171102_000000.wav",1,0.000,3600.000,"2017-11-02","00:00:00.000",0,-0.346826,154.888711

"Black Bear 10.25-11.08/Data","S4A04633_20171102_030000.wav",0,0.000,3600.000,"2017-11-02","03:00:00.000",3,-0.290910,153.923197

"Black Bear 10.25-11.08/Data","S4A04633_20171102_030000.wav",1,0.000,3600.000,"2017-11-02","03:00:00.000",3,-0.217926,153.641529

"Black Bear 10.25-11.08/Data","S4A04633_20171102_060000.wav",0,0.000,3600.000,"2017-11-02","06:00:00.000",6,-0.652556,154.720535

"Black Bear 10.25-11.08/Data","S4A04633_20171102_060000.wav",1,0.000,3600.000,"2017-11-02","06:00:00.000",6,-0.438496,154.359144

"Black Bear 10.25-11.08/Data","S4A04633_20171102_070002.wav",0,0.000,3598.000,"2017-11-02","07:00:02.000",7,-0.194557,156.416513

"Black Bear 10.25-11.08/Data","S4A04633_20171102_070002.wav",1,0.000,3598.000,"2017-11-02","07:00:02.000",7,0.095773,155.508287

"Black Bear 10.25-11.08/Data","S4A04633_20171102_090000.wav",0,0.000,3600.000,"2017-11-02","09:00:00.000",9,0.064570,157.474541

"Black Bear 10.25-11.08/Data","S4A04633_20171102_090000.wav",1,0.000,3600.000,"2017-11-02","09:00:00.000",9,-0.208493,155.351131

"Black Bear 10.25-11.08/Data","S4A04633_20171102_180000.wav",0,0.000,3600.000,"2017-11-02","18:00:00.000",18,-0.487904,151.917302

"Black Bear 10.25-11.08/Data","S4A04633_20171102_180000.wav",1,0.000,3600.000,"2017-11-02","18:00:00.000",18,-0.427854,152.187548

"Black Bear 10.25-11.08/Data","S4A04633_20171102_160000.wav",0,0.000,3600.000,"2017-11-02","16:00:00.000",16,-0.434351,152.698076

"Black Bear 10.25-11.08/Data","S4A04633_20171102_160000.wav",1,0.000,3600.000,"2017-11-02","16:00:00.000",16,-0.328486,152.320528

"Black Bear 10.25-11.08/Data","S4A04633_20171102_130000.wav",0,0.000,3600.000,"2017-11-02","13:00:00.000",13,0.194958,150.893848

"Black Bear 10.25-11.08/Data","S4A04633_20171102_130000.wav",1,0.000,3600.000,"2017-11-02","13:00:00.000",13,0.153392,151.841355

"Black Bear 10.25-11.08/Data","S4A04633_20171102_190002.wav",0,0.000,3598.000,"2017-11-02","19:00:02.000",19,0.265594,154.499620

"Black Bear 10.25-11.08/Data","S4A04633_20171102_190002.wav",1,0.000,3598.000,"2017-11-02","19:00:02.000",19,-0.088240,153.124150

"Black Bear 10.25-11.08/Data","S4A04633_20171103_000000.wav",0,0.000,3600.000,"2017-11-03","00:00:00.000",0,0.259340,153.269851

"Black Bear 10.25-11.08/Data","S4A04633_20171103_000000.wav",1,0.000,3600.000,"2017-11-03","00:00:00.000",0,-0.012684,153.174204

"Black Bear 10.25-11.08/Data","S4A04633_20171103_030000.wav",0,0.000,3600.000,"2017-11-03","03:00:00.000",3,-0.072449,154.143983

"Black Bear 10.25-11.08/Data","S4A04633_20171103_030000.wav",1,0.000,3600.000,"2017-11-03","03:00:00.000",3,-0.122065,154.182009

"Black Bear 10.25-11.08/Data","S4A04633_20171103_060000.wav",0,0.000,3600.000,"2017-11-03","06:00:00.000",6,-0.614939,155.366860

"Black Bear 10.25-11.08/Data","S4A04633_20171103_060000.wav",1,0.000,3600.000,"2017-11-03","06:00:00.000",6,-0.396737,155.293640

"Black Bear 10.25-11.08/Data","S4A04633_20171103_070002.wav",0,0.000,3598.000,"2017-11-03","07:00:02.000",7,-0.471244,157.128226

"Black Bear 10.25-11.08/Data","S4A04633_20171103_070002.wav",1,0.000,3598.000,"2017-11-03","07:00:02.000",7,-0.080398,156.548284

"Black Bear 10.25-11.08/Data","S4A04633_20171103_130000.wav",0,0.000,3600.000,"2017-11-03","13:00:00.000",13,0.460871,151.213958

"Black Bear 10.25-11.08/Data","S4A04633_20171103_130000.wav",1,0.000,3600.000,"2017-11-03","13:00:00.000",13,0.627013,152.568094

"Black Bear 10.25-11.08/Data","S4A04633_20171103_090000.wav",0,0.000,3600.000,"2017-11-03","09:00:00.000",9,0.299873,152.852365

"Black Bear 10.25-11.08/Data","S4A04633_20171103_090000.wav",1,0.000,3600.000,"2017-11-03","09:00:00.000",9,-0.045890,153.474572

"Black Bear 10.25-11.08/Data","S4A04633_20171103_160000.wav",0,0.000,3600.000,"2017-11-03","16:00:00.000",16,-0.260448,153.053370

"Black Bear 10.25-11.08/Data","S4A04633_20171103_160000.wav",1,0.000,3600.000,"2017-11-03","16:00:00.000",16,-0.240972,152.625305

"Black Bear 10.25-11.08/Data","S4A04633_20171103_180000.wav",0,0.000,3600.000,"2017-11-03","18:00:00.000",18,-0.511246,151.908695

"Black Bear 10.25-11.08/Data","S4A04633_20171103_180000.wav",1,0.000,3600.000,"2017-11-03","18:00:00.000",18,-0.421268,152.536526

"Black Bear 10.25-11.08/Data","S4A04633_20171103_190002.wav",0,0.000,3598.000,"2017-11-03","19:00:02.000",19,0.165996,154.175648

"Black Bear 10.25-11.08/Data","S4A04633_20171103_190002.wav",1,0.000,3598.000,"2017-11-03","19:00:02.000",19,-0.145053,153.054165

"Black Bear 10.25-11.08/Data","S4A04633_20171104_000000.wav",0,0.000,3600.000,"2017-11-04","00:00:00.000",0,-0.202380,152.283617

"Black Bear 10.25-11.08/Data","S4A04633_20171104_000000.wav",1,0.000,3600.000,"2017-11-04","00:00:00.000",0,-0.116266,152.470808

"Black Bear 10.25-11.08/Data","S4A04633_20171104_195956.wav",0,0.000,57.000,"2017-11-04","19:59:56.000",19,0.011303,147.155496

"Black Bear 10.25-11.08/Data","S4A04633_20171104_195956.wav",1,0.000,57.000,"2017-11-04","19:59:56.000",19,0.053656,145.911057

"Black Bear 10.25-11.08/Data","S4A04633_20171105_005947.wav",0,0.000,57.000,"2017-11-05","00:59:47.000",0,0.165910,152.253832

"Black Bear 10.25-11.08/Data","S4A04633_20171105_005947.wav",1,0.000,57.000,"2017-11-05","00:59:47.000",0,0.048402,151.763929

"Black Bear 10.25-11.08/Data","S4A04633_20171105_035947.wav",0,0.000,57.000,"2017-11-05","03:59:47.000",3,0.087482,150.079885

"Black Bear 10.25-11.08/Data","S4A04633_20171105_035947.wav",1,0.000,57.000,"2017-11-05","03:59:47.000",3,0.099266,150.855193

"Black Bear 10.25-11.08/Data","S4A04633_20171105_075956.wav",0,0.000,57.000,"2017-11-05","07:59:56.000",7,0.525470,153.660779

"Black Bear 10.25-11.08/Data","S4A04633_20171105_075956.wav",1,0.000,57.000,"2017-11-05","07:59:56.000",7,0.078261,152.211066

"Black Bear 10.25-11.08/Data","S4A04633_20171105_095947.wav",0,0.000,57.000,"2017-11-05","09:59:47.000",9,-0.323627,158.520273

"Black Bear 10.25-11.08/Data","S4A04633_20171105_095947.wav",1,0.000,57.000,"2017-11-05","09:59:47.000",9,-0.539128,157.315907

"Black Bear 10.25-11.08/Data","S4A04633_20171105_135947.wav",0,0.000,57.000,"2017-11-05","13:59:47.000",13,0.234483,152.358234

"Black Bear 10.25-11.08/Data","S4A04633_20171105_135947.wav",1,0.000,57.000,"2017-11-05","13:59:47.000",13,0.211481,152.810785

"Black Bear 10.25-11.08/Data","S4A04633_20171105_165947.wav",0,0.000,57.000,"2017-11-05","16:59:47.000",16,-0.500716,153.486269

"Black Bear 10.25-11.08/Data","S4A04633_20171105_165947.wav",1,0.000,57.000,"2017-11-05","16:59:47.000",16,-0.480552,155.560099

"Black Bear 10.25-11.08/Data","S4A04633_20171105_195956.wav",0,0.000,57.000,"2017-11-05","19:59:56.000",19,0.368736,160.501360

"Black Bear 10.25-11.08/Data","S4A04633_20171105_195956.wav",1,0.000,57.000,"2017-11-05","19:59:56.000",19,-0.143206,157.350453

"Black Bear 10.25-11.08/Data","S4A04633_20171106_005947.wav",0,0.000,57.000,"2017-11-06","00:59:47.000",0,0.482250,155.002860

"Black Bear 10.25-11.08/Data","S4A04633_20171106_005947.wav",1,0.000,57.000,"2017-11-06","00:59:47.000",0,0.199261,154.306530

"Black Bear 10.25-11.08/Data","S4A04633_20171106_035947.wav",0,0.000,57.000,"2017-11-06","03:59:47.000",3,0.357559,152.556542

"Black Bear 10.25-11.08/Data","S4A04633_20171106_035947.wav",1,0.000,57.000,"2017-11-06","03:59:47.000",3,0.121931,151.662796

"Black Bear 10.25-11.08/Data","S4A04633_20171106_075956.wav",0,0.000,57.000,"2017-11-06","07:59:56.000",7,-0.052582,152.249280

"Black Bear 10.25-11.08/Data","S4A04633_20171106_075956.wav",1,0.000,57.000,"2017-11-06","07:59:56.000",7,-0.060818,151.777968

"Black Bear 10.25-11.08/Data","S4A04633_20171106_095947.wav",0,0.000,57.000,"2017-11-06","09:59:47.000",9,-0.703442,151.117466

